,R,HR,RBI,SB,OBP,SLG,K,QS,SV,ERA,WHIP,K/BB,L
36,1.174818173628036,0.7595729051151824,0.2287994910160193,0.8295443222161029,0.8504977004531263,0.013179633837804556,1.4925258753165915,0.8103885317580404,0.9409421208404317,-1.114077020884894,-1.279260103287299,0.6858668774697464,0.0
37,0.6576733316482307,1.4744650511059423,1.1897573532833035,-1.8600341634783415,1.293433211719852,1.2877277532120135,1.6654679200122977,1.6253043737493655,-0.366472194432589,-0.5996477994874845,-1.741263752080525,1.0689170580943586,0.0
38,-0.12928621049495131,1.3851035328570973,0.817141039342928,0.7986296269782357,-0.6813209426776298,0.18063851083587815,-0.05314364915128436,-0.6021322610269234,0.40609081004692327,0.9155800889921574,0.8837569796991653,0.8446083937646297,0.0
39,-1.1186067777606659,-0.6255306277419149,-0.41837621214358023,0.4894826745995639,-1.401091148486047,-0.7682951254865302,0.768331063153321,0.8103885317580404,-0.21790238587883665,-1.7563341094174174,-1.0692584447449236,1.469221751359717,0.0
40,-0.3316472356174838,-0.40212683211980244,0.3268564157371707,0.21125041745875933,0.001537970525241753,0.1341221561141916,0.15222502892486697,0.7017330861591969,-0.06933257732508429,-0.40946487521329084,-0.10325081544999677,-1.3053038812726028,0.0
41,1.3996637570975166,0.1340422773732675,0.8563638092313886,1.6024117031627823,0.5367517133058577,0.37600720066696053,-0.6800585611732199,-0.2218382014309716,-1.4956027394411069,1.8477881932214035,1.2407597992212058,-0.6910432312619649,0.0
42,0.6801578899951787,0.6255306277419149,1.1113118135063824,-1.2726549539588652,1.4779896747476533,1.9854730740373114,-0.1504235492926192,-0.05885503303270656,0.3763768483361728,0.5632740161563571,0.06475051138390354,-0.446029151763339,0.0
43,-0.7813384025564449,-0.268084554746535,-0.3399306723666591,0.45856797936169674,-1.1058008076415669,-0.5357133518780975,-1.6906886348637542,-1.9603253310124653,2.396926244667205,-0.3907583580715661,-0.31325247399237216,0.4408527979711205,0.0
44,-0.48903914404612026,-0.7148921459907599,-2.0853439324031546,-1.0253373920559277,0.24146137246137747,-0.8985409187072484,-0.31255671619484393,0.3214390265632452,-1.1984631223336022,-0.5840590352027134,1.0727584723873054,-1.7677248200446558,0.0
45,-2.017989111638588,-1.6978688467280547,-1.418556844299325,-0.12881123015777962,-1.4380024410916137,-1.8660810969183292,0.552153507283688,0.3757667493626669,-0.21790238587883665,0.3855621033099781,-0.3552528057008473,0.3683838448799781,0.0
